X1;X2;X3;X4;X5;X6;Y
335500;76121;130679;4634.87;51758.66;12;0
159500;66825;59125;8800.96;92876.9;31;0
264000;55000;224049;5292.99;68102.59;33;0
247500;112824;59813;3981.91;50818.57;14;0
247500;97314;63093;20924.04;358773.9;56;0
247500;49500;52500;4737.2;75888.4;0;0
390500;34151;41960;21172.06;469322.61;34;0
286000;53995;52500;13248.83;177901.08;2;0
187000;0;0;4082.34;74281.48;0;0
390500;344080;391247;3006.06;41987.07;176;0
423500;162800;162800;11851.99;165202.59;0;0
115500;13750;13750;6964.88;114374.85;0;0
242000;55000;58000;18986.08;127358.79;0;0
302500;55000;58000;10085.98;40580.09;0;0
319000;27500;0;7744.16;95008.05;0;0
313500;66000;0;5924.8;66970.94;0;0
374000;59182;60983;16680.41;58876.85;17;0
297000;66000;69000;5491.26;107764.05;0;0
352000;44513;0;7972.77;126641.26;4;0
0;55922;47503;5639.35;68321.82;8;1
143000;13750;20875;4934.62;46030.1;0;0
55000;39771;51615;5100.17;21222.43;18;0
55000;109010;126125;15176.29;230202.08;0;0
1456402;30140;36140;562531.11;6012952.49;0;1
115500;37724;39977;3694.15;62695.52;22;0
16500;227098;225061;32658.15;411427.86;98;0
0;32520;0;1779.31;5139.9;3;0
335500;27500;30500;4774.46;136959.33;0;0
335500;27500;44000;2866.06;29740.9;0;0
264000;49500;52500;11130.79;240112.18;0;0
253733;14638;0;14400.36;96829.63;1;0
217800;21891;0;1462.22;17309.38;3;0
165000;0;0;2386.43;21211.87;0;0
261800;116639;157795;5819.84;57205.37;89;0
341000;44000;0;2251.04;32965.13;0;0
214500;166340;158607;14712.13;76565.93;71;0
407000;151800;0;6994.06;86737.99;0;0
231000;55677;58223;2444.55;24980.31;3;0
297000;66000;66000;3064.44;22359.92;27;0
264000;86884;0;13112.16;99243.62;55;0
264000;49500;49500;19571.46;105823.23;0;0
137497;32451;0;5584.56;28197.4;3;0
110000;35145;0;4180.05;50348.15;6;0
360798;0;0;6103.97;92541.71;0;0
324500;33000;36000;4513.99;40322.79;0;1
423500;22000;27475;22439.7;477956.39;10;0
346500;0;0;11475.71;47433.58;0;1
264000;49500;78000;12184.69;220457.4;0;1
55000;270968;272062;18.25;26.81;116;0
0;0;0;128.86;68.22;0;1
478500;0;0;35133.53;358954.02;0;0
742500;107910;0;3015.74;28893.47;0;1
261800;170955;174969;16764.76;101775.63;30;0
352000;32371;0;23176.28;213201.64;11;0
272800;66000;66907;3797.14;23275.02;0;0
282883;49500;63750;26353.08;245895.71;0;0
368500;27500;27500;18715.64;255578.98;0;0
264000;90302;65578;11477.84;142418.92;16;0
220000;17259;0;4356.14;60762.39;2;1
264000;49500;42920;10799.97;102018.46;0;1
264000;49500;41372;24451.25;257895.09;0;1
335500;55000;0;0;0;0;1
280500;58922;63377;3962.25;43199.32;11;1
82500;129800;0;7355.07;34344.38;8;0
261800;22222;10217;14207.42;107771.21;25;0
198000;57785;0;2906.04;35999.59;4;0
737000;55000;58000;19833.87;227796.36;0;0
159500;55000;55000;8103.06;112718.05;0;0
374000;55000;55000;26710.71;177446.08;0;0
247500;66000;69000;11842.38;136338.9;0;0
544500;0;0;21641.93;298066.05;0;0
577500;27500;30500;213881.3;2033878.57;0;0
302500;0;3469;16784.24;174995.24;0;0
374000;64623;0;54818.18;521428.5;11;0
433950;0;0;4695.25;63337.03;0;0
350533;0;0;26100.71;341701.69;0;0
401500;55000;0;1974.36;38716.74;0;0
308000;55000;55000;12077.76;191886.21;0;0
379500;34261;0;4955.35;62127.2;2;0
203500;60500;60500;3517.83;39290.98;3;0
467500;66000;0;9823.54;130301.34;0;0
231000;151800;0;1300.3;15371.3;10;0
275000;31570;31570;8482.64;90578.48;0;0
187000;60500;60500;4637.33;22787.29;0;0
181500;57709;57636;11883.54;75256.11;8;0
577500;55000;55000;17128.87;216390.63;0;0
330000;33000;0;10480.16;101573.57;0;0
335500;35286;104352;10414.75;172150.73;49;0
148500;31570;39755;5551.35;72157.52;0;1
346500;0;0;11442.81;143728.34;0;0
568333;33000;0;59737.1;925929.14;0;0
275000;0;0;35221.3;508940.92;0;0
368500;27500;27500;71351.73;628411.11;0;0
258500;0;0;8388.75;70375.14;0;0
409750;127680;133210;17742.79;209935.96;51;0
267300;73456;0;303.03;1868.5;77;0
250800;0;0;22123.81;55964.37;0;0
0;962729;575867;2098.63;14971.59;206;1
137500;0;0;5283.87;43592.82;0;0
308000;30864;0;10981.49;49562.66;4;1
247500;55000;55000;6890.76;71533.39;14;0
1765500;2269917;2592026;53405.52;672618;1134;0
390500;64306;63339;42081.95;524182.8;6;0
280500;49500;52500;9774.58;97371.72;0;0
308000;33000;33000;10792.91;118145.84;0;0
335867;27500;30500;24093.64;257680.12;0;0
264000;49500;63750;4092.13;53293.29;0;1
379500;55000;58000;1468.67;18807.01;0;0
242000;0;0;0;0;0;0
261800;66000;69000;11518.42;183414.54;0;0
272800;0;0;6937.01;98046.3;0;0
1430000;66000;72000;356491.47;3835675.32;0;1
671000;35200;33000;28493.49;164716.91;8;0
299494;66000;69000;33350.78;209145.89;25;0
261800;38500;38500;6742.35;83439.76;0;0
346500;0;0;14241.18;195127.89;0;1
264000;49500;50512;20686.81;238782.51;2;0
60500;89870;0;9175.66;49370.6;0;0
330000;33000;33000;40367.41;356455.84;0;1
330000;0;0;19072.91;354773.24;0;0
368500;27500;0;10564.27;162799.79;0;0
462000;56813;0;42195.8;496648.16;8;0
275000;101909;0;1460.1;18118.13;31;0
508566;0;0;18111.22;297756.01;0;0
495000;0;0;10065.79;127280.84;0;0
0;49645;0;29.43;81.41;4;1
264000;49500;78000;12332.89;164429.09;0;1
0;52910;126861;1.37;3.44;0;0
335500;27500;44000;15527.61;220998.49;0;0
346500;0;0;26442.96;264187.97;0;1
346500;0;0;10183.93;75465.08;0;0
374000;49500;68750;30922.71;522304.64;0;0
0;0;0;0;0;0;0
250800;0;0;7032.2;98654.21;19;0
236500;55000;60784;7094.49;67860.01;8;0
0;0;0;104.53;101.57;0;1
0;0;0;4550.96;30215.91;0;0
440000;22000;28480;7474.69;73378.38;1;1
440000;66000;69379;5250.77;70787.93;8;0
253000;22000;17766;1263.29;22615.64;0;0
311667;23101;0;4327.48;63373.18;0;0
132000;16500;16500;28302.5;401378.32;0;0
407000;0;0;7138.47;90943.72;0;1
5500;24933;28996;270.04;2406.63;4;0
352000;49500;0;21904.98;156242.73;0;0
132000;16500;23250;11310.11;111924.21;0;0
165000;2933;0;1335.51;6520.62;0;0
110000;78164;73000;26002;82885.93;35;0
368500;44000;0;24397.74;270505.09;0;0
324500;34870;34870;9499.72;189710.06;0;0
275000;0;0;11586.26;117301.86;0;0
132000;16500;23250;15449.52;297336.13;0;0
368500;80405;71645;20485.1;183583.96;36;0
264000;49500;63750;23053.32;237157.05;0;1
231000;22000;0;12806.05;126794;0;0
264000;49500;0;5266.04;58380.8;0;0
275000;0;0;20270.37;163643.18;0;1
153267;0;0;12280.95;42981.25;0;0
374733;0;0;20297.34;242928.87;0;0
292600;101495;0;1532.26;14987.23;192;0
473000;0;0;152565.79;1444540.8;0;1
258500;0;0;14609.32;169666.97;0;0
456500;55000;0;7967.93;68187.28;1;0
198000;16500;16500;18766.87;301771.13;0;0
370333;36301;0;4963.9;60106.86;0;0
291500;153887;156725;944.87;8325.2;4;0
250800;0;0;8666.45;104426.1;0;0
346500;0;0;21705.85;261080.52;0;1
0;48965;0;0;0;17;0
264000;49500;78000;11859.06;194970.32;0;1
390500;27500;30500;2233.14;26685.72;0;1
269500;71772;57373;11976.56;127274.3;7;0
368500;27500;30500;4874.37;64592.51;0;0
55000;108903;109736;7.7;17.47;6;0
346500;0;0;17906.5;326706.57;0;0
55000;66385;0;3566.36;23329.78;31;0
220000;16500;11710;13177.62;124722.13;0;0
198000;16500;24985;11692.42;120927.22;0;0
330000;63415;123366;4605.03;80191.93;6;0
250800;0;0;10241.59;139975.31;0;1
121000;0;0;6740.21;69522.89;0;0
159500;33000;33000;3215.08;29964.98;0;0
264000;57660;55284;28321.93;326510.87;1;0
346500;0;0;8592.74;100705.58;0;1
258500;55000;58000;6260.69;88445.24;0;0
346500;0;0;13102.75;217853.61;0;1
324500;33000;48500;5434.26;73024.18;0;1
390500;27500;30500;3629.46;44500.08;0;0
357500;27500;30500;18430.48;284146.69;0;0
110000;40192;0;884.31;7265.35;6;0
250800;676;0;7441.28;26682.77;1;0
476300;117130;111853;50155.05;538755.76;28;0
308000;33000;0;42011.07;582363.98;0;0
236500;55000;0;2190.67;25490.23;39;0
250800;0;0;6740.21;51946.69;0;0
250800;0;0;4703.82;60865.09;1;0
918500;157947;180887;9243.19;92242.92;19;1
390500;49500;50284;14855.62;154060.7;0;0
368500;55068;49500;43479.79;442594.03;2;0
0;27500;27500;3190.06;38498.94;0;1
346500;0;0;5813.5;78287.74;0;1
275000;0;0;26583.48;299477.65;0;0
242000;0;0;23267.47;420233.08;0;0
237600;0;0;1712.7;28748.32;0;0
414333;46201;0;13376.32;125877.06;0;1
21164;35657;58768;600.6;8124.24;4;0
0;28414;0;1.73;5.04;1;0
121000;0;0;503.16;4336.82;0;1
181500;27500;36042;8319.01;83623.9;2;0
341000;21215;6480;7259.58;103248.43;14;0
476300;115452;94686;54061.83;441931.16;81;0
198000;16500;16500;272.03;2567.54;0;1
297367;13933;0;5801.12;85918.45;0;0
407000;55000;58000;14189.17;276564.22;0;1
302500;59871;57193;5143.86;46504.54;259;0
0;0;0;1954.21;23269.44;0;1
379500;55000;74750;17208.04;362870.84;0;0
236500;0;0;8013.89;106574.59;0;0
341000;22338;22562;879.07;12849.1;69;0
250800;0;0;15778.02;221972.8;0;0
159500;42031;36570;4817.97;52018.95;8;0
165000;11000;0;18109.07;197580.61;0;0
236500;58122;67250;6033.32;29990.12;5;1
154000;49500;49500;15559.35;112936.39;0;0
181500;32451;32065;2990.04;23202.21;3;0
250800;103516;85573;3016.99;31169.83;23;0
236500;31570;0;5946.15;67323.15;0;0
536800;166026;171999;14471.76;203354.81;17;0
407000;0;0;11031.85;138891.21;0;1
385000;27500;0;8145.34;79975.18;6;0
220000;48728;0;53931.63;67958.61;10;0
522500;60340;100617;19996.83;281800.82;17;0
110000;57766;41580;5459.09;50177.06;33;0
0;77540;85769;6.08;50.63;39;1
242000;7873;5351;4685.9;53872.74;13;0
214500;0;0;3280.54;33105.13;0;1
341000;55000;58379;4449.4;55092.78;0;0
346500;0;0;16412.47;218400.18;0;1
385000;0;0;35859.13;680726.25;0;0
104500;37832;40384;2649.82;36710.2;9;0
231000;22000;0;13530.32;144757.43;0;0
346500;0;0;14527.31;234603.81;0;0
231000;22000;25000;12193.68;89684.21;0;0
0;64584;48367;7.75;37.68;52;0
60500;31886;31570;0.92;3.19;1;1
376566;27500;0;21327.56;333744.54;0;1
0;31570;31570;0;0;0;1
86900;22000;0;7603.44;127864.93;3;0
55000;48576;0;8.31;23.41;2;1
261067;0;0;10531.59;170155.2;0;1
220000;77000;80000;17766.97;255923.57;0;1
264000;49500;0;5352.26;45249.01;0;1
121000;33931;40165;4687.12;40901.13;8;0
110000;0;0;7599.03;68418.03;0;0
121000;49500;52525;5889.92;146068.85;5;1
313500;22000;25000;16981.89;178759.26;0;0
5500;31817;0;4699.22;68929.6;1;0
0;0;0;1950.14;23041.33;0;0
338798;70645;119946;4476.44;1140.03;34;0
473000;40075;49907;4880.71;119728.87;3;0
316800;66000;69275;7112.11;130224.18;0;1
264000;49500;52500;15467.6;108590.23;0;0
368500;49500;0;34332.56;338010.63;0;0
346500;0;0;22127.48;271725.71;0;0
250800;0;0;7871.94;103708.26;18;0
341000;676;0;20377.11;217435.13;6;0
92400;22000;22000;16444.67;220797.1;0;0
164450;0;0;7760.68;16721.04;0;0
709500;57592;0;216261.72;2056973.84;22;0
115500;55000;55000;6813.45;26785.72;17;0
225500;55000;58000;19338.55;219880.31;4;0
264000;51530;54137;6579.62;131454.94;14;0
264000;0;10298;16950.54;294004.64;0;1
247500;81684;0;3963.35;46328.92;51;0
346500;0;0;3178.39;60973.81;0;1
291500;127865;106692;4180.58;48508.16;13;0
459800;0;0;28661.6;435027.04;0;0
264000;49500;49500;7649.18;114521.06;0;1
159500;72818;62569;5019.1;63442;96;0
261800;60500;0;4465.05;65459;7;0
297000;66000;0;6800.75;97406.57;0;0
264000;49500;63750;42350.57;445216.31;0;0
397100;44462;45955;22063.29;344139.64;12;0
346500;0;0;32893.72;317877.07;0;0
236500;55000;58000;7652.36;61421.71;9;0
374000;66000;106000;4314.93;41446.02;1;0
176000;0;0;15240.01;145359.16;0;0
275000;50641;47480;1983.47;22348.48;7;0
418000;0;0;24934.51;382699.35;0;0
264000;49500;49500;9676.28;188702.82;0;0
753500;56709;59097;103597.95;1424002.76;9;0
55000;34045;0;6094.09;61353.01;6;0
355298;66000;66000;4749.24;82514.15;0;0
5500;32946;34321;6301.19;62012.7;4;1
5500;120575;180735;4.2;9.08;18;1
368500;0;0;21894.83;430961.44;0;1
346500;0;0;35481.86;459385;0;0
308000;33000;48500;16930.17;245131.77;0;0
0;32381;33058;4.64;11.8;3;1
154000;41658;0;904.78;10721.4;22;0
0;33193;32520;1152.78;7233.34;4;1
55000;455132;0;6.77;25.24;600;0
264000;49500;0;46260.37;679448.2;0;0
0;44356;37351;4.95;14.72;9;1
55000;32693;33048;4.15;6.38;3;1
264000;49500;63750;18432.77;224815.06;0;0
5500;33015;32065;8272.19;48819.86;5;1
319000;55000;55000;23226.35;413712.37;0;0
286000;0;0;9436.15;285553.47;0;0
370333;36301;0;6106.69;149665.77;0;1
275000;0;0;13787.44;204172.15;0;0
434500;27500;27500;69463.64;650018.81;0;0
0;25696;0;0.23;0.35;1;1
143000;25451;45809;2199.65;20679.18;5;1
412500;27500;30500;47529.8;354788.99;0;0
261800;22660;22660;8264.86;103623.81;0;0
1622500;66000;72000;1205631.28;11063937.1;0;0
308000;33000;33000;17747.02;232955.89;0;1
368500;27500;30500;48896.44;768360.03;0;1
148500;0;0;3897;70627.12;0;0
374000;84224;86146;6106.48;75313.07;34;0
155467;1950;0;3068.44;32273.61;0;0
137500;0;0;6457.72;51017.14;0;0
137500;42570;42570;19039.64;314761.01;0;0
159500;157411;178132;9.72;26.2;51;0
440000;99026;0;13347.77;103606.35;29;0
412500;176160;170112;24862.92;283635.72;11;0
440000;55000;58000;9359.41;95656.66;0;0
346500;0;0;12667.6;188143.67;0;1
753867;27500;86500;228083.4;2349700.42;0;1
287467;0;0;2013.23;16565.08;0;1
308000;33000;33000;22431.08;251654.47;0;0
308000;33000;33000;15401.04;272174.44;0;1
264000;49500;63750;14333.54;119782.81;0;1
137500;49500;0;13168.91;189633.82;0;1
346500;0;0;19518.52;195020.9;0;1
18333;48835;56394;6.21;30.63;21;1
308000;33000;36000;37945.57;567489.15;0;0
272800;231900;255321;48490.73;345011.92;475;0
660000;0;0;12037.7;211262.73;0;0
220000;79784;80000;8294.9;195031.13;17;0
264000;49500;63750;76562.7;562254.58;0;1
375834;0;0;1479.88;19398.84;0;0
487300;66000;66000;7977.51;117847.32;0;0
374000;27500;30500;15073.68;73491.02;0;0
352000;0;0;42407.01;541795.78;0;0
55000;33757;0;7.25;12.2;7;1
148500;46559;49420;5232.18;52933.31;14;0
264000;49500;0;867.26;2491.44;0;0
225500;107911;128444;5924.14;57877.59;5;0
522500;151800;151800;35259.71;286114.32;0;0
313500;72972;71045;14304.82;190967.75;32;0
555500;27500;30500;11384.72;55213.56;0;1
161333;24247;71494;22227.32;168728.09;0;0
555500;166859;169100;8475.73;103707.07;10;0
143000;49500;0;22945.75;128401.2;28;0
342652;35993;45570;45242.51;243319.78;4;0
456500;55000;55000;2393.94;42358.65;0;0
341000;22000;25000;20201.92;248580.83;0;0
364834;66000;66000;16725.06;184567.65;0;0
264000;49500;49500;34592.24;321813.88;0;0
335500;27500;30500;10537.21;186724.61;0;0
396000;176143;160471;10578.46;145712.65;110;0
385000;44000;47000;56381.94;822443.93;0;0
308000;185075;453840;15131.99;172089;75;0
264000;49500;52500;6102.17;75787.99;0;0
425333;27500;30500;79541.48;886934.06;0;1
346500;0;0;24428.26;209422.59;0;0
291500;61014;0;19966.9;134652.88;9;0
522500;66000;66000;14786.24;168963.77;0;0
264000;0;0;30138.57;376262.55;0;0
423500;0;0;4923.23;68360.31;0;0
392700;0;0;4136.57;32993.76;0;0
319001;0;52500;19777.66;102728.08;0;1
277933;0;49500;55652.86;714072.13;0;0
264000;49500;0;16955.21;128652.75;0;0
264000;49500;35129;33641.01;268111.69;0;0
264000;49500;0;15405.11;140231.38;0;0
485650;0;0;4641.16;28213.76;0;0
385000;49500;61294;38648.58;157367.77;0;0
396000;62374;0;63505.86;568681.59;20;0
126500;55602;64397;16572.57;119795.3;5;0
264000;124300;124300;33323.89;248570.51;1;0
286000;169891;0;3053.3;39258.69;95;0
341000;0;0;27305.74;203799.95;0;1
456500;55000;0;28421.67;452464.12;10;0
346500;0;0;12599.44;249224.17;0;0
781000;0;0;507364.16;4771515.84;0;0
0;27500;67500;27.79;13.75;0;1
308000;33000;0;24416.71;245789.21;0;0
374000;27500;27500;45257.01;706952.09;0;0
267667;13201;0;3918.96;27782.68;0;1
275000;127976;181208;2054.55;33583.83;157;1
346500;0;0;6462.9;92525.6;0;0
506000;44550;0;76026.85;744808.91;0;0
385000;39600;0;3894.96;67095.01;0;0
376933;0;0;64294.89;573618.91;0;0
330000;0;0;14881.19;147227.6;0;0
264000;49500;52500;17168.58;194819.8;14;0
264000;0;57073;16992.82;213921.79;0;0
335868;27500;30500;9725.19;142718.11;0;0
632500;0;0;24158.85;236627.58;0;0
181500;55000;65750;13182.57;200475.43;0;0
324500;0;0;14561.38;176751.77;0;1
264000;22000;21097;16587.83;183791.06;0;1
247500;77452;119131;5345.48;46550.98;56;0
220000;56392;58000;12109.67;75221.2;34;0
341000;179513;175721;6475.6;35513.03;196;0
247500;61961;59658;12870.9;106013.34;34;0
253000;22000;25000;13501.73;148813.75;0;0
139000;20213;28818;9510.78;73949.41;6;0
474650;0;0;13068.96;164716.78;0;0
264000;49500;63750;23519.96;289941.57;0;0
440000;162800;165800;4637.86;70459.32;14;0
324500;33000;33000;19365.18;229515.38;0;1
250800;0;0;5930.23;49594.7;2;0
358967;0;0;3191.82;60998.34;0;0
418000;0;0;30665.07;356061.57;0;1
346500;0;0;8480.05;59633.54;0;1
357500;100500;105975;10109.64;81017.18;103;0
220000;0;3194;12035.82;123374.31;0;0
392333;66180;0;4634.33;39600.67;4;1
216334;0;0;5057.58;62766.31;0;1
220000;0;0;16834.64;254306.43;0;0
0;61320;68789;635.24;4778.3;99;1
539000;81488;0;32482.62;278590.32;9;0
181500;54419;66009;4721.74;31891.09;17;0
55000;15837;27640;9.45;34.62;30;0
220000;0;0;17820.82;252847.04;0;0
346500;0;0;9579.3;143606.17;0;0
363000;55000;74000;109188.62;1391441.67;0;0
1072500;73425;113645;12711.69;112911.89;274;0
115500;49500;57000;3092.36;36519.69;0;0
363000;44000;47000;49953.72;752713.03;0;1
291500;56015;55000;9325.77;138410.56;2;0
302500;79831;68605;7719.14;71158.53;14;0
275000;0;0;4661.95;68895.55;0;1
338983;55000;58696;13489.1;194861.05;4;0
261800;73341;80617;12360.7;92328.14;11;0
250800;49500;52500;11967.05;133258.49;0;0
346500;0;0;21546.59;235940.35;0;0
115500;0;0;2359.81;33900.43;0;0
225500;55000;55000;7316.68;79249.75;0;0
401500;0;0;14777.26;117134.74;0;0
346500;0;0;9986.43;174303.03;0;0
272800;46109;43354;4720.73;90717.63;12;1
363000;210100;210100;3289.89;45152.09;19;0
506733;66000;66000;9196.82;134855.36;0;0
247500;55000;0;3512.62;11395.12;0;0
335500;27500;27500;8861.67;158864.37;0;0
308000;33000;33000;1024.27;22392.55;0;0
231734;136008;154800;4671.76;49513.65;0;0
583000;27500;30500;119827.02;1412975.17;0;0
264000;49500;55750;8155.54;111359.42;0;1
220000;0;0;14732.68;148462.79;0;1
247500;59158;59852;13048.08;83834.84;6;0
308000;34015;0;19857.43;199342.31;2;0
236500;31215;0;13539.71;198360.16;24;0
346500;66000;66000;14486.37;131068.25;0;0
302500;55338;0;19310.97;201427.47;1;0
269500;55000;61794;12043.02;76819.86;2;0
170500;0;0;6979.09;38771.72;0;0
165000;55000;55759;5091.6;45409.17;2;0
214500;0;0;2405.55;43726.14;0;0
264000;49500;52500;11340.08;194938.67;0;0
159500;55000;64750;6185.23;62127.31;0;0
401500;57467;59934;34222.16;501216.55;6;0
341000;29700;0;16942.73;141312;0;0
399483;0;0;12977.02;196013.94;0;1
170500;22660;0;5697.15;60136.14;0;0
283800;44000;44000;2898.04;43423.74;0;0
272800;0;0;19204.66;275743.4;0;0
506000;55000;106000;4994.04;43774.72;0;0
467500;55000;55000;172480.77;1469681.85;0;0
467500;27500;0;33528.08;211078.17;0;0
407000;151800;154800;77802.26;627642.15;0;0
737000;55000;58000;7031.35;69500.28;0;0
401500;55000;0;22392.1;217797.13;0;0
385000;0;0;29252.86;168630.14;0;0
412500;0;0;67581.01;1051837.01;0;0
627000;136526;142190;22824.55;228424.36;34;0
291500;1128;6744;11359.88;74523.85;3;1
55000;65432;115711;1.11;4.76;24;0
60500;1856;0;5.74;30.98;3;0
264000;0;0;23901.05;225673.09;0;0
60500;22866;28226;5.73;30.85;25;0
0;50135;41467;4.53;17.87;30;0
55000;63070;100943;1037.78;8645.77;51;0
682000;66000;0;5619.46;58355.85;5;0
5500;37070;37070;8515.96;76478.87;0;0
484000;11000;14000;101430.52;1198211.85;0;0
561000;0;0;34300.57;514177.66;0;0
60500;31817;0;4730.5;93177.42;1;0
368500;49500;49941;18927.03;79681.7;0;0
346500;0;0;9113.26;112456.53;0;0
60500;10352;13384;17.66;26.41;22;0
408100;0;0;6291.09;127647.61;0;0
407000;0;0;2835.33;44694.66;0;0
523233;66000;91978;36220.42;418491.77;0;0
517000;0;0;9592.48;101542.86;0;0
643500;55000;86750;29261.6;482804.23;0;0
385000;75301;0;2013.96;28313.27;197;0
231551;0;0;23254.56;283780.17;0;0
346500;0;0;13910.74;93441.58;0;0
286000;0;0;8131.5;88565.73;0;0
264000;49500;52500;10654.34;184274.73;0;1
289302;47851;0;12086.36;222613.67;0;1
245667;0;0;513.5;4661.2;0;0
267117;0;0;34649.66;373450.55;0;0
386467;0;0;7846.42;139752.84;0;0
355667;33001;0;21974.64;298382.05;0;1
0;95397;81816;4.54;13.67;41;1
280500;55000;0;7224.02;64170.97;0;0
209000;0;0;13309.15;198617.52;0;0
337333;49500;49500;47821.43;408552.99;0;0
268766;0;0;18194.42;215129.6;0;1
60500;91284;97907;0;0;26;0
192500;33000;33000;2363.89;30293.15;0;0
774033;55000;101417;10382.24;119180.77;0;1
665500;27500;27500;64203.34;1220391.54;0;0
0;27548;33910;1239.95;12499.09;4;1
347783;0;0;5356.81;76506.82;0;1
324498;55000;58000;1523.28;16507.93;0;0
137500;0;0;10800.74;107465.83;0;0
324500;22000;25000;9834.79;164495.34;0;1
264000;49500;28743;3200.44;20059.87;0;0
304700;0;0;2533.38;41855.52;0;1
137500;11000;11000;14779.82;85884.39;0;0
731500;55000;0;33685.89;319670.38;0;0
286000;22000;25000;17360.67;185343.42;0;0
291500;22000;22000;7623.53;141235.03;0;0
0;31817;0;31.45;77.64;1;1
346500;0;0;20256.38;315107.42;0;0
0;38027;32542;28.38;67.83;8;1
0;0;0;40208.72;429185.05;0;1
368500;27500;0;10957.98;74748.78;0;0
346500;0;0;8171.75;75086.42;0;1
407000;66000;0;9475.66;144790.25;0;0
187000;35784;42048;3724.23;23769.67;1;0
357500;22000;25000;15367.95;175391.29;0;0
110000;0;0;238.59;2752.35;0;0
378033;89459;59733;6744.2;102216.71;59;0
137500;0;0;7582.32;85300.57;0;0
346500;0;0;19686.41;214781.3;0;0
280500;22000;0;10552.13;72315.37;0;0
297000;66000;70216;15281.55;183873.43;8;1
264000;49500;49500;6682.64;53523.65;0;0
555500;40150;79404;10514.05;112555.12;7;1
550000;0;0;12266.4;161229.75;0;0
137500;0;0;3723.26;31265.53;0;1
258500;55000;0;5031.79;67820.86;1;0
335500;27500;37500;6483.76;22693.73;0;1
214498;55000;55000;3370.9;40679.54;0;0
264000;49500;49500;1605.12;26583.46;0;0
132000;16500;0;14509.2;131932.63;0;0
132000;16500;16500;7376.05;112609.88;0;0
297000;0;0;12317.41;189060.13;0;1
401500;151800;154800;26645.63;54778.06;0;0
291500;66727;72502;2087.71;20477.49;29;0
269500;22000;35250;11740.75;77454.8;0;0
313500;66000;82500;24316.04;226109.11;0;0
264000;49500;0;7427.32;62467.58;0;1
319000;33000;36000;10799.97;176776.4;0;1
264000;49500;52500;10137.38;136935.3;0;0
264000;56882;0;5144.44;58935.28;4;0
1056000;129800;0;37967.15;402184.7;0;0
346500;0;0;8271.56;115898.19;0;1
99403;7096;27496;3166.71;21717.04;2;1
33961;5504;38140;12.06;19.52;0;0
335500;34754;30500;29710.42;202388.58;1;1
528000;72057;75468;25292.38;218356.03;8;0
0;25256;0;750.87;7127.17;0;0
517000;0;0;25459.03;228364.43;0;0
308000;33000;36000;23520.78;308222.5;0;0
346500;0;0;44544.11;650011.56;0;1
346500;22000;22000;9388.78;56125.76;0;1
187000;133785;131076;8065.82;102843.07;95;0
258500;0;0;20734.79;212408.44;0;1
335500;27500;60500;22559.41;350229.96;0;1
220000;0;0;13498.59;207837.93;0;0
264000;0;0;13876.9;177169.55;6;0
330000;35087;43255;13099.43;168968.2;1;1
374000;44773;65910;61.73;877.36;9;0
258500;0;0;18321.33;142996.66;0;0
34833;27062;0;5.57;42.6;6;1
347783;0;0;952.18;487.25;0;1
252267;13248;0;2598.66;25337.35;0;0
232471;0;0;2073.61;22843.61;0;0
164450;0;0;2130.01;23945.29;0;0
363000;44000;47000;27729.83;127496.82;0;0
544500;55000;0;14450.6;134749.21;0;0
355298;66000;0;16649.5;283477.95;0;0
220000;0;0;16341.49;243750.83;0;0
346500;0;0;8911.88;121199.62;0;0
55000;31570;31570;134.74;2680.37;0;1
0;43156;0;543.77;4823.43;13;0
55000;41298;0;8.2;39.9;26;0
86900;22000;0;11793.68;231714.33;0;0
163900;19800;0;7369.42;103781.27;0;1
108900;147950;0;4624.51;70408.65;0;1
0;128465;0;0.15;0.19;109;1
27500;81987;78954;4.32;12.18;52;1
163900;5133;0;2888.7;36768.14;0;0
489500;55000;58000;7420.89;105204.32;0;1
368500;55000;58000;4909.36;54563.23;0;0
286000;55000;58000;3243.19;36495.23;0;0
245667;71996;0;1529.52;17847.29;34;1
654500;93860;148005;27695.06;377151.26;47;0
368498;55000;55000;3871.33;56986.05;4;0
258500;44000;44000;4022.3;44584.79;0;0
236500;367647;435886;2267.26;7547.04;390;0
374000;22000;22000;6419.4;105802.46;0;1
500500;45114;44000;22187.27;179451.23;5;0
693734;80298;0;15535.01;171712.07;17;0
665316;140567;173622;22525.22;279770.46;35;0
346500;0;0;4450.13;85115.32;0;1
412500;27500;0;59711.54;661549.54;1;0
824998;138163;0;8795.27;100286.31;42;0
275000;0;0;31454.16;407146.01;0;0
299383;66000;69000;957.45;11298.02;1;1
445500;55000;58000;10400.52;148889.08;3;0
902000;55000;55000;185509.26;2412972.14;0;0
401500;55000;58000;96436.47;1171850.11;0;0
280500;49500;52500;6165.04;43780.35;58;0
264000;49500;0;9304.92;114555.4;0;0
126500;11000;11000;21244.25;226513.63;0;0
110000;49500;78191;83428.99;889607.52;0;0
456500;0;0;20983.34;427508.98;0;0
346500;0;0;4782.95;75152.44;0;1
346500;0;0;3369.49;79147.74;0;0
264000;49500;49500;45394.77;549890.43;0;1
363000;47037;57037;13040.63;146442.22;6;0
266017;0;0;14005.01;230593.62;0;0
